epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
125,31149.5,0.43538,3.35735,0.28547,0.3538,0.9075,0.98958,1,0.9949,0.96912,0.97978,0.9901,0.994,0.33786,0.27832,3.23709,0.12037,0.29609,0.80274,0.00055188,0.00055188,0.00055188
126,31398.7,0.46275,3.12311,0.28451,0.39221,0.92987,0.98964,1,0.9948,0.96672,0.97004,0.9802,0.98081,0.34067,0.29484,3.24492,0.11086,0.30633,0.80883,0.000544806,0.000544806,0.000544806
127,31650,0.41414,3.12213,0.25106,0.33232,0.90284,0.98965,1,0.99471,0.97472,0.97006,0.9802,0.97775,0.37212,0.29829,3.13822,0.11346,0.28235,0.80986,0.000537733,0.000537733,0.000537733
128,31905.1,0.4457,3.34217,0.29258,0.35699,0.93271,0.98966,1,0.99471,0.97131,0.97006,0.9802,0.97689,0.35761,0.28871,3.11793,0.11527,0.28172,0.81231,0.000530659,0.000530659,0.000530659
129,32153.4,0.4238,3.18098,0.26504,0.38577,0.9283,0.98966,1,0.9948,0.98046,0.97006,0.9802,0.97967,0.36321,0.2718,3.13295,0.11332,0.28412,0.8078,0.000523586,0.000523586,0.000523586
130,32410.6,0.45648,3.43754,0.28521,0.3733,0.90954,0.98967,1,0.995,0.96723,0.97007,0.9802,0.97969,0.37087,0.27405,3.12937,0.12812,0.28909,0.80578,0.000516512,0.000516512,0.000516512
131,32658.6,0.4614,3.07527,0.30372,0.37351,0.92711,0.98965,1,0.995,0.97363,0.97004,0.9802,0.98275,0.3682,0.26033,3.16736,0.19145,0.27437,0.80739,0.000509438,0.000509438,0.000509438
132,32906.7,0.43411,2.79235,0.26855,0.35287,0.90536,0.98964,1,0.995,0.97533,0.97004,0.9802,0.97988,0.37976,0.27291,3.05123,0.12869,0.28123,0.80459,0.000502365,0.000502365,0.000502365
133,33156.8,0.41436,3.05631,0.27575,0.32432,0.88926,0.98965,1,0.995,0.96611,0.97005,0.9802,0.97939,0.38588,0.30779,3.05282,0.11023,0.28312,0.83028,0.000495291,0.000495291,0.000495291
134,33416.2,0.40592,3.18602,0.32542,0.32467,0.91639,0.98965,1,0.995,0.96679,0.97005,0.9802,0.97978,0.39097,0.31481,2.98568,0.12965,0.29163,0.82914,0.000488218,0.000488218,0.000488218
135,33670,0.41679,3.47809,0.27853,0.32415,0.90784,0.98964,1,0.995,0.96725,0.97984,0.9901,0.99431,0.35232,0.29353,3.18468,0.17957,0.2975,0.81105,0.000481144,0.000481144,0.000481144
136,33922.2,0.36824,3.01997,0.28002,0.30888,0.8827,0.98965,1,0.995,0.96684,0.97985,0.9901,0.99431,0.43085,0.27955,2.97817,0.15272,0.2982,0.80687,0.000474071,0.000474071,0.000474071
137,34172.6,0.37699,3.0508,0.2891,0.32565,0.91403,0.98964,1,0.995,0.97082,0.97984,0.9901,0.99431,0.42885,0.26592,2.90601,0.13232,0.291,0.80548,0.000466997,0.000466997,0.000466997
138,34422.2,0.40363,2.87669,0.20229,0.33589,0.89922,0.98968,1,0.995,0.98087,0.97988,0.9901,0.99431,0.42282,0.23573,2.855,0.14141,0.27922,0.79446,0.000459924,0.000459924,0.000459924
139,34679.4,0.42868,2.96294,0.26481,0.3275,0.90421,0.98966,1,0.995,0.9694,0.97985,0.9901,0.9946,0.42294,0.2955,2.9104,0.15768,0.27873,0.81328,0.00045285,0.00045285,0.00045285
140,34928.9,0.44314,3.22693,0.30803,0.33997,0.92753,0.98972,1,0.995,0.97348,0.97991,0.9901,0.99431,0.40907,0.28014,2.99489,0.1317,0.28422,0.8044,0.000445777,0.000445777,0.000445777
141,35179.8,0.41157,2.96986,0.23963,0.34335,0.89729,0.98973,1,0.995,0.9702,0.97993,0.9901,0.99431,0.4214,0.28495,2.90754,0.12938,0.28497,0.80866,0.000438703,0.000438703,0.000438703
142,35429.2,0.41407,3.05435,0.25158,0.32464,0.86978,0.98973,1,0.995,0.95469,0.97013,0.9802,0.98506,0.40178,0.30517,2.87791,0.14084,0.27142,0.81985,0.000431629,0.000431629,0.000431629
143,35678.3,0.40649,3.04509,0.29792,0.32357,0.88108,0.9897,1,0.995,0.96794,0.97009,0.9802,0.98522,0.41916,0.29746,2.88243,0.1418,0.27093,0.81255,0.000424556,0.000424556,0.000424556
144,35931.7,0.40407,2.99447,0.25412,0.31398,0.92379,0.98967,1,0.995,0.97203,0.96026,0.9703,0.97679,0.44342,0.3024,2.7846,0.13408,0.28173,0.80716,0.000417482,0.000417482,0.000417482
145,36182.6,0.41467,2.72629,0.25218,0.33221,0.89178,0.98966,1,0.995,0.98146,0.96027,0.9703,0.97549,0.44533,0.2681,2.78072,0.13128,0.287,0.79811,0.000410409,0.000410409,0.000410409
146,36439.1,0.41993,2.95597,0.29316,0.31463,0.90151,0.98967,1,0.995,0.97094,0.96026,0.9703,0.97501,0.45853,0.28685,2.71725,0.12086,0.27373,0.80962,0.000403335,0.000403335,0.000403335
147,36687.6,0.42086,2.92888,0.2979,0.3328,0.90124,0.98965,1,0.995,0.98378,0.97005,0.9802,0.98498,0.44135,0.24787,2.75055,0.11977,0.27099,0.79031,0.000396262,0.000396262,0.000396262
148,36936.6,0.42258,3.40168,0.31138,0.32945,0.9045,0.98966,1,0.995,0.98092,0.97006,0.9802,0.98564,0.44438,0.26494,2.73125,0.13399,0.26219,0.7942,0.000389188,0.000389188,0.000389188
149,38102.4,0.40997,2.92633,0.28215,0.32606,0.88407,0.98966,1,0.995,0.9859,0.97006,0.9802,0.98431,0.46237,0.24625,2.72658,0.14599,0.25564,0.79279,0.000382115,0.000382115,0.000382115
150,39820.4,0.43884,2.68656,0.24951,0.33384,0.92617,0.98965,1,0.995,0.96854,0.97006,0.9802,0.98176,0.46903,0.28998,2.65121,0.11908,0.2839,0.80271,0.000375041,0.000375041,0.000375041
151,41960.8,0.40187,2.81381,0.27862,0.33955,0.90065,0.98969,1,0.995,0.98299,0.97009,0.9802,0.98174,0.45405,0.2583,2.63498,0.11304,0.27545,0.7923,0.000367967,0.000367967,0.000367967
152,43650.1,0.41359,2.91501,0.25432,0.33561,0.88342,0.98969,1,0.995,0.98948,0.97008,0.9802,0.98516,0.48946,0.24534,2.55054,0.1235,0.26573,0.78692,0.000360894,0.000360894,0.000360894
153,46328.9,0.39163,2.99351,0.24905,0.32331,0.88185,0.98968,1,0.995,0.97974,0.97009,0.9802,0.98516,0.4828,0.24909,2.60363,0.12157,0.27195,0.78938,0.00035382,0.00035382,0.00035382
154,46597,0.42665,2.87994,0.2495,0.34206,0.91221,0.98972,1,0.995,0.96659,0.97012,0.9802,0.98558,0.47482,0.34357,2.61865,0.13207,0.31428,0.83404,0.000346747,0.000346747,0.000346747
155,46946.4,0.38941,3.13719,0.24616,0.33092,0.87749,0.98972,1,0.995,0.98773,0.97011,0.9802,0.98367,0.44666,0.26506,2.63505,0.14407,0.27978,0.80151,0.000339673,0.000339673,0.000339673
156,47325.6,0.38913,2.6471,0.26608,0.35225,0.8686,0.98968,1,0.995,0.98401,0.97008,0.9802,0.98182,0.42839,0.24837,2.63238,0.11758,0.27295,0.78905,0.0003326,0.0003326,0.0003326
157,47726.3,0.40902,2.94536,0.25839,0.34188,0.90501,0.98967,1,0.995,0.97468,0.97008,0.9802,0.98158,0.43329,0.27665,2.6148,0.1092,0.27194,0.7992,0.000325526,0.000325526,0.000325526
158,48153.7,0.40687,2.63494,0.32791,0.32667,0.90365,0.98969,1,0.995,0.96709,0.97988,0.9901,0.99421,0.44715,0.29069,2.54797,0.12097,0.2689,0.80141,0.000318453,0.000318453,0.000318453
159,48605.9,0.36021,2.37426,0.29226,0.30478,0.87395,0.98971,1,0.995,0.98522,0.97011,0.9802,0.98482,0.50476,0.23356,2.43464,0.15323,0.25992,0.78624,0.000311379,0.000311379,0.000311379
160,50809.6,0.37809,2.6181,0.26804,0.3319,0.89283,0.9897,1,0.995,0.99088,0.9701,0.9802,0.98556,0.48904,0.23895,2.45581,0.15284,0.26807,0.786,0.000304306,0.000304306,0.000304306
161,52949.2,0.37934,2.68804,0.26921,0.31102,0.88022,0.9897,1,0.995,0.99334,0.9701,0.9802,0.98531,0.49641,0.23296,2.43908,0.1499,0.26245,0.7848,0.000297232,0.000297232,0.000297232
162,53610.4,0.37171,2.76417,0.27819,0.29474,0.87282,0.9897,1,0.995,0.99059,0.9701,0.9802,0.98629,0.51999,0.24435,2.36754,0.14349,0.26699,0.79005,0.000290158,0.000290158,0.000290158
163,54177.2,0.41363,2.71256,0.21345,0.32675,0.89434,0.98958,1,0.9949,0.98734,0.96999,0.9802,0.98575,0.53022,0.2378,2.3395,0.13826,0.24807,0.78728,0.000283085,0.000283085,0.000283085
164,55142.7,0.38275,2.59924,0.32551,0.3103,0.90582,0.98961,1,0.9949,0.98927,0.97002,0.9802,0.98537,0.52061,0.23718,2.35499,0.14184,0.237,0.78951,0.000276011,0.000276011,0.000276011
165,56436.9,0.3552,2.55777,0.25957,0.31717,0.86928,0.98965,1,0.995,0.98456,0.97986,0.9901,0.99421,0.53391,0.25101,2.35215,0.14153,0.24077,0.79387,0.000268938,0.000268938,0.000268938
166,58615,0.35385,2.40549,0.29535,0.3004,0.87088,0.9902,1,0.9949,0.98197,0.98039,0.9901,0.9941,0.55198,0.24154,2.31643,0.12839,0.23976,0.78941,0.000261864,0.000261864,0.000261864
167,59008.8,0.37465,2.76376,0.2562,0.32181,0.88506,0.98961,1,0.9949,0.98999,0.97981,0.9901,0.9941,0.54457,0.22261,2.30989,0.1232,0.23288,0.78558,0.000254791,0.000254791,0.000254791
168,60198.4,0.37993,2.4919,0.27496,0.30764,0.88162,0.98963,1,0.9949,0.98954,0.97983,0.9901,0.9941,0.55547,0.23071,2.28084,0.14404,0.235,0.78436,0.000247717,0.000247717,0.000247717
169,61120.7,0.36266,2.41037,0.27624,0.32242,0.88552,0.98973,1,0.995,0.98976,0.97992,0.9901,0.99431,0.55439,0.23113,2.26975,0.15453,0.23649,0.78387,0.000240644,0.000240644,0.000240644
170,61373.4,0.36937,2.19636,0.23327,0.29923,0.89864,0.98972,1,0.995,0.99131,0.97011,0.9802,0.9867,0.55874,0.23083,2.21833,0.151,0.23975,0.78274,0.00023357,0.00023357,0.00023357
171,61624.4,0.34698,2.53544,0.26612,0.30448,0.87104,0.98968,1,0.995,0.98864,0.97007,0.9802,0.98607,0.57646,0.22898,2.1833,0.12802,0.23918,0.78262,0.000226497,0.000226497,0.000226497
172,61875.7,0.38554,2.28664,0.25441,0.31992,0.88601,0.98967,1,0.995,0.98597,0.97986,0.9901,0.99431,0.56932,0.22697,2.20969,0.11543,0.24748,0.78539,0.000219423,0.000219423,0.000219423
173,62126.2,0.33525,2.22885,0.29322,0.30715,0.88358,0.98968,1,0.995,0.9865,0.97987,0.9901,0.99421,0.57239,0.23155,2.17851,0.11791,0.24827,0.78696,0.000212349,0.000212349,0.000212349
174,62381.5,0.35671,2.40943,0.27889,0.30249,0.8655,0.9897,1,0.995,0.9875,0.97988,0.9901,0.99431,0.59601,0.21913,2.11848,0.1325,0.2432,0.78493,0.000205276,0.000205276,0.000205276
175,62640.7,0.36787,2.35486,0.25952,0.32446,0.88949,0.98969,1,0.995,0.98351,0.97988,0.9901,0.99431,0.58306,0.22411,2.15113,0.14516,0.25111,0.78515,0.000198202,0.000198202,0.000198202
176,62895.2,0.35412,2.41869,0.27196,0.30198,0.8497,0.98959,1,0.9949,0.98879,0.97979,0.9901,0.9941,0.58882,0.21997,2.16198,0.13657,0.24276,0.7825,0.000191129,0.000191129,0.000191129
177,63148.3,0.36301,2.80676,0.28371,0.30218,0.88044,0.98959,1,0.9949,0.99169,0.97979,0.9901,0.9941,0.58392,0.22315,2.166,0.12731,0.23419,0.78268,0.000184055,0.000184055,0.000184055
178,63397.1,0.37547,2.2259,0.27593,0.31669,0.89014,0.98959,1,0.9949,0.99052,0.96999,0.9802,0.97952,0.58951,0.22356,2.17043,0.11981,0.22834,0.78068,0.000176982,0.000176982,0.000176982
179,63644.5,0.38721,2.47721,0.23129,0.3373,0.90061,0.98958,1,0.9949,0.99159,0.96999,0.9802,0.97943,0.59983,0.22198,2.11712,0.12934,0.23652,0.78114,0.000169908,0.000169908,0.000169908
180,63897.8,0.34932,2.35624,0.26224,0.29149,0.86168,0.98959,1,0.9949,0.9949,0.97,0.9802,0.98778,0.60821,0.23266,2.07381,0.12872,0.24415,0.78367,0.000162835,0.000162835,0.000162835
181,64147.9,0.31464,2.70098,0.27191,0.27862,0.87844,0.98958,1,0.9949,0.9949,0.96999,0.9802,0.98767,0.60309,0.22562,2.07348,0.12727,0.24079,0.78247,0.000155761,0.000155761,0.000155761
182,64401.1,0.35219,2.1199,0.22624,0.31739,0.88571,0.98963,1,0.995,0.99282,0.97002,0.9802,0.98788,0.60335,0.21541,2.04044,0.12449,0.23278,0.78232,0.000148687,0.000148687,0.000148687
183,64652.4,0.37102,2.45134,0.31734,0.32858,0.90199,0.98964,1,0.995,0.99105,0.97003,0.9802,0.9881,0.61238,0.22456,1.99322,0.1319,0.23114,0.78528,0.000141614,0.000141614,0.000141614
184,64904.6,0.32799,2.43755,0.24888,0.28377,0.86011,0.9902,1,0.995,0.99415,0.98039,0.9901,0.99431,0.61663,0.20906,1.96956,0.14423,0.23361,0.77896,0.00013454,0.00013454,0.00013454
185,65148.9,0.35156,2.40476,0.26924,0.30458,0.87653,0.9902,1,0.995,0.99425,0.98039,0.9901,0.99441,0.61178,0.20662,1.96871,0.14322,0.23533,0.77846,0.000127467,0.000127467,0.000127467
186,65397.4,0.36462,2.27631,0.26005,0.30956,0.9051,0.9902,1,0.995,0.99322,0.98039,0.9901,0.9946,0.61237,0.20116,1.99769,0.13065,0.23924,0.77636,0.000120393,0.000120393,0.000120393
187,65648.4,0.31005,2.27533,0.25165,0.27218,0.86611,0.9902,1,0.995,0.99328,0.97059,0.9802,0.9814,0.59784,0.20435,2.07626,0.11811,0.23811,0.77669,0.00011332,0.00011332,0.00011332
188,65897.4,0.34947,2.31241,0.2702,0.30778,0.87104,0.9902,1,0.995,0.99235,0.97059,0.9802,0.98158,0.61068,0.20698,2.05148,0.11283,0.23329,0.77681,0.000106246,0.000106246,0.000106246
189,66150.2,0.31647,2.0562,0.26259,0.29081,0.83891,0.9902,1,0.995,0.99235,0.97059,0.9802,0.98137,0.6177,0.20486,2.02773,0.11311,0.23231,0.77604,9.91726e-05,9.91726e-05,9.91726e-05
190,66404.1,0.30323,1.80815,0.26305,0.28674,0.86349,0.98974,1,0.995,0.99404,0.97012,0.9802,0.98101,0.62575,0.19938,1.99473,0.11748,0.22903,0.77478,9.20991e-05,9.20991e-05,9.20991e-05
191,66652.5,0.23557,2.15237,0.10972,0.21986,0.80717,0.98972,1,0.995,0.99402,0.97011,0.9802,0.98101,0.62625,0.19582,1.97257,0.12245,0.22875,0.77496,8.50255e-05,8.50255e-05,8.50255e-05
192,66903.6,0.22573,2.10101,0.12086,0.21345,0.79129,0.98972,1,0.995,0.99465,0.9701,0.9802,0.98596,0.62177,0.20526,1.97682,0.12683,0.23254,0.77788,7.7952e-05,7.7952e-05,7.7952e-05
193,67145.8,0.24699,2.08592,0.12182,0.21563,0.82274,0.98971,1,0.995,0.99463,0.9701,0.9802,0.98596,0.62317,0.20844,1.97179,0.12782,0.23527,0.77899,7.08784e-05,7.08784e-05,7.08784e-05
194,67387.9,0.24446,2.04298,0.1157,0.21377,0.8124,0.9897,1,0.995,0.99324,0.9799,0.9901,0.99431,0.62342,0.21014,1.96725,0.12522,0.23256,0.77885,6.38049e-05,6.38049e-05,6.38049e-05
195,67633.8,0.218,2.15673,0.1028,0.20202,0.80476,0.9897,1,0.995,0.995,0.97989,0.9901,0.99431,0.63482,0.20105,1.93141,0.12149,0.22905,0.7753,5.67313e-05,5.67313e-05,5.67313e-05
196,67881.8,0.21552,2.01988,0.1045,0.21101,0.80449,0.9897,1,0.995,0.995,0.9799,0.9901,0.99431,0.64447,0.1949,1.91196,0.11997,0.22425,0.77238,4.96578e-05,4.96578e-05,4.96578e-05
197,68127.1,0.21221,2.03356,0.10512,0.20623,0.81907,0.9897,1,0.995,0.995,0.97989,0.9901,0.99431,0.64041,0.19509,1.914,0.12049,0.22357,0.77202,4.25842e-05,4.25842e-05,4.25842e-05
198,68370.3,0.2321,1.90526,0.10685,0.22499,0.81487,0.9897,1,0.995,0.995,0.9799,0.9901,0.99431,0.64231,0.19332,1.89227,0.1204,0.22112,0.77114,3.55107e-05,3.55107e-05,3.55107e-05
199,68612.3,0.21647,1.95254,0.10658,0.20053,0.81409,0.9897,1,0.995,0.995,0.9799,0.9901,0.99431,0.63694,0.18949,1.8658,0.11898,0.21926,0.77028,2.84371e-05,2.84371e-05,2.84371e-05
200,68855.1,0.20903,1.90455,0.10644,0.20114,0.81108,0.9897,1,0.995,0.995,0.9799,0.9901,0.99431,0.63659,0.18718,1.85255,0.11691,0.21871,0.76997,2.13636e-05,2.13636e-05,2.13636e-05
